city,nis,date,delta,total
Westerlo,13049,2020-05-05,1,73
Westerlo,13049,2020-05-06,0,73
Westerlo,13049,2020-05-07,4,77
Westerlo,13049,2020-05-08,2,79
Westerlo,13049,2020-05-09,1,80
Westerlo,13049,2020-05-10,2,82
Westerlo,13049,2020-05-11,0,82
Westerlo,13049,2020-05-12,0,82
Westerlo,13049,2020-05-13,1,83
Westerlo,13049,2020-05-14,0,83
Westerlo,13049,2020-05-15,0,83
Westerlo,13049,2020-05-16,0,83
Westerlo,13049,2020-05-17,1,84
Westerlo,13049,2020-05-18,0,84
Westerlo,13049,2020-05-19,5,89
Westerlo,13049,2020-05-20,0,89
Westerlo,13049,2020-05-21,0,89
Westerlo,13049,2020-05-22,0,89
Westerlo,13049,2020-05-23,0,89
Westerlo,13049,2020-05-24,1,90
Westerlo,13049,2020-05-25,0,90
Westerlo,13049,2020-05-26,0,90
Westerlo,13049,2020-05-27,1,91
Westerlo,13049,2020-05-28,0,91
Westerlo,13049,2020-05-29,4,95
Westerlo,13049,2020-05-30,0,95
Westerlo,13049,2020-05-31,2,97
Westerlo,13049,2020-06-01,0,97
Westerlo,13049,2020-06-02,0,97
Westerlo,13049,2020-06-03,0,97
Westerlo,13049,2020-06-04,0,97
Westerlo,13049,2020-06-05,0,97
Westerlo,13049,2020-06-06,2,99
Westerlo,13049,2020-06-07,0,99
Westerlo,13049,2020-06-08,0,99
Westerlo,13049,2020-06-09,0,99
Westerlo,13049,2020-06-10,0,99
Westerlo,13049,2020-06-11,0,99
Westerlo,13049,2020-06-12,0,99
Westerlo,13049,2020-06-13,0,99
Westerlo,13049,2020-06-14,1,100
Westerlo,13049,2020-06-15,0,100
Westerlo,13049,2020-06-16,0,100
Westerlo,13049,2020-06-17,0,100
Westerlo,13049,2020-06-18,0,100
Westerlo,13049,2020-06-19,0,100
Westerlo,13049,2020-06-20,0,100
Westerlo,13049,2020-06-23,0,100
Westerlo,13049,2020-06-24,0,100
Westerlo,13049,2020-06-25,0,100
Westerlo,13049,2020-06-26,0,100
Westerlo,13049,2020-06-27,0,100
Westerlo,13049,2020-06-30,0,100
Westerlo,13049,2020-07-01,1,101
Westerlo,13049,2020-07-02,0,101
Westerlo,13049,2020-07-03,0,101
Westerlo,13049,2020-07-04,0,101
Westerlo,13049,2020-07-07,0,101
Westerlo,13049,2020-07-08,0,101
Westerlo,13049,2020-07-09,0,101
Westerlo,13049,2020-07-10,0,101
Westerlo,13049,2020-07-11,0,101
Westerlo,13049,2020-07-14,0,101
Westerlo,13049,2020-07-15,0,101
Westerlo,13049,2020-07-16,0,101
Westerlo,13049,2020-07-17,0,101
Westerlo,13049,2020-07-18,0,101
Westerlo,13049,2020-07-20,0,101
Westerlo,13049,2020-07-21,1,102
Westerlo,13049,2020-07-22,0,102
Westerlo,13049,2020-07-23,1,103
Westerlo,13049,2020-07-24,0,103
Westerlo,13049,2020-07-25,2,105
Westerlo,13049,2020-07-26,0,105
Westerlo,13049,2020-07-27,0,105
Westerlo,13049,2020-07-28,1,106
Westerlo,13049,2020-07-29,0,106
Westerlo,13049,2020-07-30,1,107
Westerlo,13049,2020-07-31,1,108
Westerlo,13049,2020-08-01,0,108
Westerlo,13049,2020-08-02,1,109
Westerlo,13049,2020-08-03,1,110
Westerlo,13049,2020-08-04,1,111
Westerlo,13049,2020-08-05,0,111
Westerlo,13049,2020-08-06,0,111
Westerlo,13049,2020-08-07,2,113
Westerlo,13049,2020-08-08,2,115
Westerlo,13049,2020-08-09,0,115
Westerlo,13049,2020-08-10,0,115
Westerlo,13049,2020-08-11,0,115
Westerlo,13049,2020-08-12,0,115
Westerlo,13049,2020-08-13,2,117
Westerlo,13049,2020-08-14,0,117
Westerlo,13049,2020-08-15,0,117
Westerlo,13049,2020-08-16,0,117
Westerlo,13049,2020-08-17,0,117
Westerlo,13049,2020-08-18,0,117
Westerlo,13049,2020-08-19,0,117
Westerlo,13049,2020-08-20,0,117
Westerlo,13049,2020-08-21,0,117
Westerlo,13049,2020-08-22,2,119
Westerlo,13049,2020-08-23,4,123
Westerlo,13049,2020-08-24,1,124
Westerlo,13049,2020-08-25,0,124
Westerlo,13049,2020-08-26,2,126
Westerlo,13049,2020-08-27,0,126
Westerlo,13049,2020-08-28,0,126
Westerlo,13049,2020-08-29,0,126
Westerlo,13049,2020-08-30,0,126
Westerlo,13049,2020-08-31,1,127
Westerlo,13049,2020-09-01,1,128
Westerlo,13049,2020-09-02,0,128
Westerlo,13049,2020-09-03,0,128
Westerlo,13049,2020-09-04,0,128
Westerlo,13049,2020-09-05,0,128
Westerlo,13049,2020-09-06,0,128
Westerlo,13049,2020-09-07,0,128
Westerlo,13049,2020-09-08,0,128
Westerlo,13049,2020-09-09,0,128
Westerlo,13049,2020-09-10,0,128
Westerlo,13049,2020-09-11,0,128
Westerlo,13049,2020-09-12,0,128
Westerlo,13049,2020-09-13,0,128
Westerlo,13049,2020-09-14,1,129
Westerlo,13049,2020-09-15,1,130
Westerlo,13049,2020-09-16,0,130
Westerlo,13049,2020-09-17,3,133
Westerlo,13049,2020-09-18,0,133
Westerlo,13049,2020-09-19,0,133
Westerlo,13049,2020-09-20,0,133
Westerlo,13049,2020-09-21,1,134
Westerlo,13049,2020-09-22,0,134
Westerlo,13049,2020-09-23,0,134
Westerlo,13049,2020-09-24,1,135
Westerlo,13049,2020-09-25,2,137
Westerlo,13049,2020-09-26,1,138
Westerlo,13049,2020-09-27,3,141
Westerlo,13049,2020-09-28,1,142
Westerlo,13049,2020-09-29,0,142
Westerlo,13049,2020-09-30,1,143
Westerlo,13049,2020-10-01,1,144
Westerlo,13049,2020-10-02,0,144
Westerlo,13049,2020-10-03,2,146
Westerlo,13049,2020-10-04,0,146
Westerlo,13049,2020-10-05,1,147
Westerlo,13049,2020-10-06,1,148
Westerlo,13049,2020-10-07,5,153
Westerlo,13049,2020-10-08,2,155
Westerlo,13049,2020-10-09,4,159
Westerlo,13049,2020-10-10,6,165
Westerlo,13049,2020-10-11,11,176
Westerlo,13049,2020-10-12,3,179
Westerlo,13049,2020-10-13,2,181
Westerlo,13049,2020-10-14,6,187
Westerlo,13049,2020-10-15,3,190
Westerlo,13049,2020-10-16,10,200
Westerlo,13049,2020-10-17,6,206
Westerlo,13049,2020-10-18,8,214
Westerlo,13049,2020-10-19,4,218
Westerlo,13049,2020-10-20,5,223
Westerlo,13049,2020-10-21,10,233
Westerlo,13049,2020-10-22,11,244
Westerlo,13049,2020-10-23,16,260
Westerlo,13049,2020-10-24,12,272
Westerlo,13049,2020-10-25,10,282
Westerlo,13049,2020-10-26,17,299
Westerlo,13049,2020-10-27,12,311
Westerlo,13049,2020-10-28,23,334
Westerlo,13049,2020-10-29,13,347
Westerlo,13049,2020-10-30,14,361
Westerlo,13049,2020-10-31,16,377
Westerlo,13049,2020-11-01,17,394
Westerlo,13049,2020-11-02,8,402
Westerlo,13049,2020-11-03,9,411
Westerlo,13049,2020-11-04,2,413
Westerlo,13049,2020-11-05,18,431
Westerlo,13049,2020-11-06,10,441
Westerlo,13049,2020-11-07,5,446
Westerlo,13049,2020-11-08,4,450
Westerlo,13049,2020-11-09,13,463
Westerlo,13049,2020-11-10,4,467
Westerlo,13049,2020-11-11,4,471
Laakdal,13053,2020-04-01,2,33
Laakdal,13053,2020-04-02,6,39
Laakdal,13053,2020-04-03,1,40
Laakdal,13053,2020-04-04,1,41
Laakdal,13053,2020-04-05,0,41
Laakdal,13053,2020-04-06,3,44
Laakdal,13053,2020-04-07,2,46
Laakdal,13053,2020-04-08,0,46
Laakdal,13053,2020-04-09,2,48
Laakdal,13053,2020-04-10,2,50
Laakdal,13053,2020-04-11,1,51
Laakdal,13053,2020-04-12,0,51
Laakdal,13053,2020-04-13,1,52
Laakdal,13053,2020-04-14,1,53
Laakdal,13053,2020-04-15,1,54
Laakdal,13053,2020-04-16,2,56
Laakdal,13053,2020-04-17,0,56
Laakdal,13053,2020-04-18,1,57
Laakdal,13053,2020-04-19,1,58
Laakdal,13053,2020-04-20,1,59
Laakdal,13053,2020-04-21,0,59
Laakdal,13053,2020-04-22,0,59
Laakdal,13053,2020-04-23,0,59
Laakdal,13053,2020-04-24,3,62
Laakdal,13053,2020-04-25,1,63
Laakdal,13053,2020-04-26,0,63
Laakdal,13053,2020-04-27,0,63
Laakdal,13053,2020-04-28,1,64
Laakdal,13053,2020-04-29,0,64
Laakdal,13053,2020-04-30,1,65
Laakdal,13053,2020-05-01,0,65
Laakdal,13053,2020-05-02,1,66
Laakdal,13053,2020-05-03,0,66
Laakdal,13053,2020-05-04,0,66
Laakdal,13053,2020-05-05,0,66
Laakdal,13053,2020-05-06,0,66
Laakdal,13053,2020-05-07,1,67
Laakdal,13053,2020-05-08,1,68
Laakdal,13053,2020-05-09,0,68
Laakdal,13053,2020-05-10,1,69
Laakdal,13053,2020-05-11,0,69
Laakdal,13053,2020-05-12,0,69
Laakdal,13053,2020-05-13,0,69
Laakdal,13053,2020-05-14,3,72
Laakdal,13053,2020-05-15,0,72
Laakdal,13053,2020-05-16,0,72
Laakdal,13053,2020-05-17,0,72
Laakdal,13053,2020-05-18,0,72
Laakdal,13053,2020-05-19,0,72
Laakdal,13053,2020-05-20,0,72
Laakdal,13053,2020-05-21,0,72
Laakdal,13053,2020-05-22,0,72
Laakdal,13053,2020-05-23,1,73
Laakdal,13053,2020-05-24,0,73
Laakdal,13053,2020-05-25,0,73
Laakdal,13053,2020-05-26,0,73
Laakdal,13053,2020-05-27,0,73
Laakdal,13053,2020-05-28,0,73
Laakdal,13053,2020-05-29,0,73
Laakdal,13053,2020-05-30,0,73
Laakdal,13053,2020-05-31,0,73
Laakdal,13053,2020-06-01,0,73
Laakdal,13053,2020-06-02,0,73
Laakdal,13053,2020-06-03,0,73
Laakdal,13053,2020-06-04,1,74
Laakdal,13053,2020-06-05,0,74
Laakdal,13053,2020-06-06,0,74
Laakdal,13053,2020-06-07,0,74
Laakdal,13053,2020-06-08,1,75
Laakdal,13053,2020-06-09,0,75
Laakdal,13053,2020-06-10,0,75
Laakdal,13053,2020-06-11,0,75
Laakdal,13053,2020-06-12,0,75
Laakdal,13053,2020-06-13,0,75
Laakdal,13053,2020-06-14,0,75
Laakdal,13053,2020-06-15,0,75
Laakdal,13053,2020-06-16,0,75
Laakdal,13053,2020-06-17,0,75
Laakdal,13053,2020-06-18,0,75
Laakdal,13053,2020-06-19,0,75
Laakdal,13053,2020-06-20,0,75
Laakdal,13053,2020-06-23,0,75
Laakdal,13053,2020-06-24,0,75
Laakdal,13053,2020-06-25,0,75
Laakdal,13053,2020-06-26,0,75
Laakdal,13053,2020-06-27,0,75
Laakdal,13053,2020-06-30,0,75
Laakdal,13053,2020-07-01,0,75
Laakdal,13053,2020-07-02,0,75
Laakdal,13053,2020-07-03,0,75
Laakdal,13053,2020-07-04,1,76
Laakdal,13053,2020-07-07,0,76
Laakdal,13053,2020-07-08,0,76
Laakdal,13053,2020-07-09,0,76
Laakdal,13053,2020-07-10,1,77
Laakdal,13053,2020-07-11,1,78
Laakdal,13053,2020-07-14,1,79
Laakdal,13053,2020-07-15,0,79
Laakdal,13053,2020-07-16,0,79
Laakdal,13053,2020-07-17,0,79
Laakdal,13053,2020-07-18,0,79
Laakdal,13053,2020-07-20,1,80
Laakdal,13053,2020-07-21,1,81
Laakdal,13053,2020-07-22,0,81
Laakdal,13053,2020-07-23,0,81
Laakdal,13053,2020-07-24,0,81
Laakdal,13053,2020-07-25,2,83
Laakdal,13053,2020-07-26,1,84
Laakdal,13053,2020-07-27,0,84
Laakdal,13053,2020-07-28,0,84
Laakdal,13053,2020-07-29,0,84
Laakdal,13053,2020-07-30,0,84
Laakdal,13053,2020-07-31,0,84
Laakdal,13053,2020-08-01,0,84
Laakdal,13053,2020-08-02,0,84
Laakdal,13053,2020-08-03,0,84
Laakdal,13053,2020-08-04,1,85
Laakdal,13053,2020-08-05,0,85
Laakdal,13053,2020-08-06,1,86
Laakdal,13053,2020-08-07,3,89
Laakdal,13053,2020-08-08,4,93
Laakdal,13053,2020-08-09,0,93
Laakdal,13053,2020-08-10,0,93
Laakdal,13053,2020-08-11,2,95
Laakdal,13053,2020-08-12,0,95
Laakdal,13053,2020-08-13,1,96
Laakdal,13053,2020-08-14,0,96
Laakdal,13053,2020-08-15,1,97
Laakdal,13053,2020-08-16,0,97
Laakdal,13053,2020-08-17,0,97
Laakdal,13053,2020-08-18,0,97
Laakdal,13053,2020-08-19,0,97
Laakdal,13053,2020-08-20,0,97
Laakdal,13053,2020-08-21,0,97
Laakdal,13053,2020-08-22,0,97
Laakdal,13053,2020-08-23,0,97
Laakdal,13053,2020-08-24,0,97
Laakdal,13053,2020-08-25,0,97
Laakdal,13053,2020-08-26,0,97
Laakdal,13053,2020-08-27,0,97
Laakdal,13053,2020-08-28,0,97
Laakdal,13053,2020-08-29,0,97
Laakdal,13053,2020-08-30,0,97
Laakdal,13053,2020-08-31,0,97
Laakdal,13053,2020-09-01,0,97
Laakdal,13053,2020-09-02,1,98
Laakdal,13053,2020-09-03,0,98
Laakdal,13053,2020-09-04,0,98
Laakdal,13053,2020-09-05,0,98
Laakdal,13053,2020-09-06,0,98
Laakdal,13053,2020-09-07,0,98
Laakdal,13053,2020-09-08,0,98
Laakdal,13053,2020-09-09,1,99
Laakdal,13053,2020-09-10,0,99
Laakdal,13053,2020-09-11,0,99
Laakdal,13053,2020-09-12,3,102
Laakdal,13053,2020-09-13,0,102
Laakdal,13053,2020-09-14,0,102
Laakdal,13053,2020-09-15,1,103
Laakdal,13053,2020-09-16,0,103
Laakdal,13053,2020-09-17,0,103
Laakdal,13053,2020-09-18,0,103
Laakdal,13053,2020-09-19,0,103
Laakdal,13053,2020-09-20,0,103
Laakdal,13053,2020-09-21,0,103
Laakdal,13053,2020-09-22,0,103
Laakdal,13053,2020-09-23,0,103
Laakdal,13053,2020-09-24,0,103
Laakdal,13053,2020-09-25,0,103
Laakdal,13053,2020-09-26,1,104
Laakdal,13053,2020-09-27,0,104
Laakdal,13053,2020-09-28,1,105
Laakdal,13053,2020-09-29,0,105
Laakdal,13053,2020-09-30,1,106
Laakdal,13053,2020-10-01,1,107
Laakdal,13053,2020-10-02,1,108
Laakdal,13053,2020-10-03,0,108
Laakdal,13053,2020-10-04,0,108
Laakdal,13053,2020-10-05,1,109
Laakdal,13053,2020-10-06,1,110
Laakdal,13053,2020-10-07,0,110
Laakdal,13053,2020-10-08,0,110
Laakdal,13053,2020-10-09,2,112
Laakdal,13053,2020-10-10,0,112
Laakdal,13053,2020-10-11,1,113
Laakdal,13053,2020-10-12,3,116
Laakdal,13053,2020-10-13,0,116
Laakdal,13053,2020-10-14,4,120
Laakdal,13053,2020-10-15,5,125
Laakdal,13053,2020-10-16,9,134
Laakdal,13053,2020-10-17,6,140
Laakdal,13053,2020-10-18,2,142
Laakdal,13053,2020-10-19,1,143
Laakdal,13053,2020-10-20,2,145
Laakdal,13053,2020-10-21,5,150
Laakdal,13053,2020-10-22,14,164
Laakdal,13053,2020-10-23,14,178
Laakdal,13053,2020-10-24,8,186
Laakdal,13053,2020-10-25,11,197
Laakdal,13053,2020-10-26,5,202
Laakdal,13053,2020-10-27,5,207
Laakdal,13053,2020-10-28,11,218
Laakdal,13053,2020-10-29,7,225
Laakdal,13053,2020-10-30,9,234
Laakdal,13053,2020-10-31,14,248
Laakdal,13053,2020-11-01,7,255
Laakdal,13053,2020-11-02,6,261
Laakdal,13053,2020-11-03,0,261
Laakdal,13053,2020-11-04,2,263
Laakdal,13053,2020-11-05,10,273
Laakdal,13053,2020-11-06,5,278
Laakdal,13053,2020-11-07,3,281
Laakdal,13053,2020-11-08,3,284
Laakdal,13053,2020-11-09,5,289
Laakdal,13053,2020-11-10,1,290
Laakdal,13053,2020-11-11,0,290
Anderlecht,21001,2020-04-01,14,169
Anderlecht,21001,2020-04-02,34,203
Anderlecht,21001,2020-04-03,25,228
Anderlecht,21001,2020-04-04,24,252
Anderlecht,21001,2020-04-05,21,273
Anderlecht,21001,2020-04-06,15,288
Anderlecht,21001,2020-04-07,8,296
Anderlecht,21001,2020-04-08,16,312
Anderlecht,21001,2020-04-09,26,338
Anderlecht,21001,2020-04-10,27,365
Anderlecht,21001,2020-04-11,37,402
Anderlecht,21001,2020-04-12,42,444
Anderlecht,21001,2020-04-13,5,449
Anderlecht,21001,2020-04-14,11,460
Anderlecht,21001,2020-04-15,9,469
Anderlecht,21001,2020-04-16,6,475
Anderlecht,21001,2020-04-17,25,500
Anderlecht,21001,2020-04-18,16,516
Anderlecht,21001,2020-04-19,23,539
Anderlecht,21001,2020-04-20,54,593
Anderlecht,21001,2020-04-21,10,603
Anderlecht,21001,2020-04-22,10,613
Anderlecht,21001,2020-04-23,13,626
Anderlecht,21001,2020-04-24,22,648
Anderlecht,21001,2020-04-25,18,666
Anderlecht,21001,2020-04-26,13,679
Anderlecht,21001,2020-04-27,5,684
Anderlecht,21001,2020-04-28,48,732
Anderlecht,21001,2020-04-29,6,738
Anderlecht,21001,2020-04-30,7,745
Anderlecht,21001,2020-05-01,2,747
Anderlecht,21001,2020-05-02,14,761
Anderlecht,21001,2020-05-03,11,772
Anderlecht,21001,2020-05-04,2,774
Anderlecht,21001,2020-05-05,1,775
Anderlecht,21001,2020-05-06,1,776
Anderlecht,21001,2020-05-07,11,787
Anderlecht,21001,2020-05-08,6,793
Anderlecht,21001,2020-05-09,3,796
Anderlecht,21001,2020-05-10,1,797
Anderlecht,21001,2020-05-11,5,802
Anderlecht,21001,2020-05-12,1,803
Anderlecht,21001,2020-05-13,4,807
Anderlecht,21001,2020-05-14,3,810
Anderlecht,21001,2020-05-15,1,811
Anderlecht,21001,2020-05-16,5,816
Anderlecht,21001,2020-05-17,6,822
Anderlecht,21001,2020-05-18,0,822
Anderlecht,21001,2020-05-19,3,825
Anderlecht,21001,2020-05-20,2,827
Anderlecht,21001,2020-05-21,4,831
Anderlecht,21001,2020-05-22,3,834
Anderlecht,21001,2020-05-23,2,836
Anderlecht,21001,2020-05-24,3,839
Anderlecht,21001,2020-05-25,2,841
Anderlecht,21001,2020-05-26,1,842
Anderlecht,21001,2020-05-27,0,842
Anderlecht,21001,2020-05-28,5,847
Anderlecht,21001,2020-05-29,3,850
Anderlecht,21001,2020-05-30,1,851
Anderlecht,21001,2020-05-31,5,856
Anderlecht,21001,2020-06-01,3,859
Anderlecht,21001,2020-06-02,3,862
Anderlecht,21001,2020-06-03,0,862
Anderlecht,21001,2020-06-04,0,862
Anderlecht,21001,2020-06-05,2,864
Anderlecht,21001,2020-06-06,0,864
Anderlecht,21001,2020-06-07,3,867
Anderlecht,21001,2020-06-08,3,870
Anderlecht,21001,2020-06-09,2,872
Anderlecht,21001,2020-06-10,2,874
Anderlecht,21001,2020-06-11,3,877
Anderlecht,21001,2020-06-12,4,881
Anderlecht,21001,2020-06-13,2,883
Anderlecht,21001,2020-06-14,4,887
Anderlecht,21001,2020-06-15,0,887
Anderlecht,21001,2020-06-16,0,887
Anderlecht,21001,2020-06-17,1,888
Anderlecht,21001,2020-06-18,2,890
Anderlecht,21001,2020-06-19,0,890
Anderlecht,21001,2020-06-20,0,890
Anderlecht,21001,2020-06-23,2,892
Anderlecht,21001,2020-06-24,0,892
Anderlecht,21001,2020-06-25,2,894
Anderlecht,21001,2020-06-26,2,896
Anderlecht,21001,2020-06-27,2,898
Anderlecht,21001,2020-06-30,0,898
Anderlecht,21001,2020-07-01,1,899
Anderlecht,21001,2020-07-02,0,899
Anderlecht,21001,2020-07-03,1,900
Anderlecht,21001,2020-07-04,2,902
Anderlecht,21001,2020-07-07,4,906
Anderlecht,21001,2020-07-08,1,907
Anderlecht,21001,2020-07-09,3,910
Anderlecht,21001,2020-07-10,1,911
Anderlecht,21001,2020-07-11,2,913
Anderlecht,21001,2020-07-14,2,915
Anderlecht,21001,2020-07-15,0,915
Anderlecht,21001,2020-07-16,5,920
Anderlecht,21001,2020-07-17,0,920
Anderlecht,21001,2020-07-18,5,925
Anderlecht,21001,2020-07-20,3,928
Anderlecht,21001,2020-07-21,0,928
Anderlecht,21001,2020-07-22,3,931
Anderlecht,21001,2020-07-23,1,932
Anderlecht,21001,2020-07-24,3,935
Anderlecht,21001,2020-07-25,4,939
Anderlecht,21001,2020-07-26,2,941
Anderlecht,21001,2020-07-27,2,943
Anderlecht,21001,2020-07-28,3,946
Anderlecht,21001,2020-07-29,0,946
Anderlecht,21001,2020-07-30,3,949
Anderlecht,21001,2020-07-31,3,952
Anderlecht,21001,2020-08-01,10,962
Anderlecht,21001,2020-08-02,5,967
Anderlecht,21001,2020-08-03,12,979
Anderlecht,21001,2020-08-04,2,981
Anderlecht,21001,2020-08-05,7,988
Anderlecht,21001,2020-08-06,1,989
Anderlecht,21001,2020-08-07,19,1008
Anderlecht,21001,2020-08-08,22,1030
Anderlecht,21001,2020-08-09,28,1058
Anderlecht,21001,2020-08-10,12,1070
Anderlecht,21001,2020-08-11,6,1076
Anderlecht,21001,2020-08-12,13,1089
Anderlecht,21001,2020-08-13,15,1104
Anderlecht,21001,2020-08-14,28,1132
Anderlecht,21001,2020-08-15,10,1142
Anderlecht,21001,2020-08-16,23,1165
Anderlecht,21001,2020-08-17,9,1174
Anderlecht,21001,2020-08-18,7,1181
Anderlecht,21001,2020-08-19,15,1196
Anderlecht,21001,2020-08-20,17,1213
Anderlecht,21001,2020-08-21,24,1237
Anderlecht,21001,2020-08-22,17,1254
Anderlecht,21001,2020-08-23,14,1268
Anderlecht,21001,2020-08-24,13,1281
Anderlecht,21001,2020-08-25,4,1285
Anderlecht,21001,2020-08-26,8,1293
Anderlecht,21001,2020-08-27,17,1310
Anderlecht,21001,2020-08-28,14,1324
Anderlecht,21001,2020-08-29,12,1336
Anderlecht,21001,2020-08-30,12,1348
Anderlecht,21001,2020-08-31,18,1366
Anderlecht,21001,2020-09-01,2,1368
Anderlecht,21001,2020-09-02,4,1372
Anderlecht,21001,2020-09-03,12,1384
Anderlecht,21001,2020-09-04,13,1397
Anderlecht,21001,2020-09-05,20,1417
Anderlecht,21001,2020-09-06,21,1438
Anderlecht,21001,2020-09-07,14,1452
Anderlecht,21001,2020-09-08,8,1460
Anderlecht,21001,2020-09-09,9,1469
Anderlecht,21001,2020-09-10,8,1477
Anderlecht,21001,2020-09-11,19,1496
Anderlecht,21001,2020-09-12,27,1523
Anderlecht,21001,2020-09-13,21,1544
Anderlecht,21001,2020-09-14,24,1568
Anderlecht,21001,2020-09-15,14,1582
Anderlecht,21001,2020-09-16,9,1591
Anderlecht,21001,2020-09-17,33,1624
Anderlecht,21001,2020-09-18,47,1671
Anderlecht,21001,2020-09-19,36,1707
Anderlecht,21001,2020-09-20,32,1739
Anderlecht,21001,2020-09-21,19,1758
Anderlecht,21001,2020-09-22,25,1783
Anderlecht,21001,2020-09-23,56,1839
Anderlecht,21001,2020-09-24,39,1878
Anderlecht,21001,2020-09-25,33,1911
Anderlecht,21001,2020-09-26,48,1959
Anderlecht,21001,2020-09-27,43,2002
Anderlecht,21001,2020-09-28,35,2037
Anderlecht,21001,2020-09-29,24,2061
Anderlecht,21001,2020-09-30,37,2098
Anderlecht,21001,2020-10-01,27,2125
Anderlecht,21001,2020-10-02,53,2178
Anderlecht,21001,2020-10-03,81,2259
Anderlecht,21001,2020-10-04,90,2349
Anderlecht,21001,2020-10-05,47,2396
Anderlecht,21001,2020-10-06,77,2473
Anderlecht,21001,2020-10-07,48,2521
Anderlecht,21001,2020-10-08,71,2592
Anderlecht,21001,2020-10-09,109,2701
Anderlecht,21001,2020-10-10,141,2842
Anderlecht,21001,2020-10-11,159,3001
Anderlecht,21001,2020-10-12,98,3099
Anderlecht,21001,2020-10-13,51,3150
Anderlecht,21001,2020-10-14,75,3225
Anderlecht,21001,2020-10-15,139,3364
Anderlecht,21001,2020-10-16,161,3525
Anderlecht,21001,2020-10-17,198,3723
Anderlecht,21001,2020-10-18,179,3902
Anderlecht,21001,2020-10-19,171,4073
Anderlecht,21001,2020-10-20,108,4181
Anderlecht,21001,2020-10-21,69,4250
Anderlecht,21001,2020-10-22,237,4487
Anderlecht,21001,2020-10-23,199,4686
Anderlecht,21001,2020-10-24,241,4927
Anderlecht,21001,2020-10-25,286,5213
Anderlecht,21001,2020-10-26,230,5443
Anderlecht,21001,2020-10-27,113,5556
Anderlecht,21001,2020-10-28,164,5720
Anderlecht,21001,2020-10-29,252,5972
Anderlecht,21001,2020-10-30,409,6381
Anderlecht,21001,2020-10-31,234,6615
Anderlecht,21001,2020-11-01,223,6838
Anderlecht,21001,2020-11-02,136,6974
Anderlecht,21001,2020-11-03,62,7036
Anderlecht,21001,2020-11-04,38,7074
Anderlecht,21001,2020-11-05,171,7245
Anderlecht,21001,2020-11-06,108,7353
Anderlecht,21001,2020-11-07,99,7452
Anderlecht,21001,2020-11-08,92,7544
Anderlecht,21001,2020-11-09,60,7604
Anderlecht,21001,2020-11-10,21,7625
Anderlecht,21001,2020-11-11,46,7671
Oudergem,21002,2020-04-01,4,41
Oudergem,21002,2020-04-02,3,44
Oudergem,21002,2020-04-03,2,46
Oudergem,21002,2020-04-04,2,48
Oudergem,21002,2020-04-05,6,54
Oudergem,21002,2020-04-06,6,60
Oudergem,21002,2020-04-07,6,66
Oudergem,21002,2020-04-08,2,68
Oudergem,21002,2020-04-09,5,73
Oudergem,21002,2020-04-10,4,77
Oudergem,21002,2020-04-11,2,79
Oudergem,21002,2020-04-12,0,79
Oudergem,21002,2020-04-13,4,83
Oudergem,21002,2020-04-14,0,83
Oudergem,21002,2020-04-15,3,86
Oudergem,21002,2020-04-16,2,88
Oudergem,21002,2020-04-17,3,91
Oudergem,21002,2020-04-18,6,97
Oudergem,21002,2020-04-19,1,98
Oudergem,21002,2020-04-20,9,107
Oudergem,21002,2020-04-21,1,108
Oudergem,21002,2020-04-22,3,111
Oudergem,21002,2020-04-23,1,112
Oudergem,21002,2020-04-24,0,112
Oudergem,21002,2020-04-25,4,116
Oudergem,21002,2020-04-26,1,117
Oudergem,21002,2020-04-27,0,117
Oudergem,21002,2020-04-28,1,118
Oudergem,21002,2020-04-29,1,119
Oudergem,21002,2020-04-30,1,120
Oudergem,21002,2020-05-01,0,120
Oudergem,21002,2020-05-02,0,120
Oudergem,21002,2020-05-03,3,123
Oudergem,21002,2020-05-04,0,123
Oudergem,21002,2020-05-05,0,123
Oudergem,21002,2020-05-06,0,123
Oudergem,21002,2020-05-07,2,125
Oudergem,21002,2020-05-08,0,125
Oudergem,21002,2020-05-09,0,125
Oudergem,21002,2020-05-10,1,126
Oudergem,21002,2020-05-11,2,128
Oudergem,21002,2020-05-12,2,130
Oudergem,21002,2020-05-13,0,130
Oudergem,21002,2020-05-14,1,131
Oudergem,21002,2020-05-15,1,132
Oudergem,21002,2020-05-16,1,133
Oudergem,21002,2020-05-17,1,134
Oudergem,21002,2020-05-18,0,134
Oudergem,21002,2020-05-19,0,134
Oudergem,21002,2020-05-20,0,134
Oudergem,21002,2020-05-21,1,135
Oudergem,21002,2020-05-22,1,136
Oudergem,21002,2020-05-23,0,136
Oudergem,21002,2020-05-24,0,136
Oudergem,21002,2020-05-25,0,136
Oudergem,21002,2020-05-26,0,136
Oudergem,21002,2020-05-27,0,136
Oudergem,21002,2020-05-28,0,136
Oudergem,21002,2020-05-29,0,136
Oudergem,21002,2020-05-30,0,136
Oudergem,21002,2020-05-31,0,136
Oudergem,21002,2020-06-01,0,136
Oudergem,21002,2020-06-02,2,138
Oudergem,21002,2020-06-03,0,138
Oudergem,21002,2020-06-04,0,138
Oudergem,21002,2020-06-05,0,138
Oudergem,21002,2020-06-06,0,138
Oudergem,21002,2020-06-07,0,138
Oudergem,21002,2020-06-08,0,138
